ranking_date,rank,name,title,country,rating,games,birth_year
27-08-13,30,"Navara, David",g,CZE,2715,7,1985
27-08-13,31,"Bacrot, Etienne",g,FRA,2714,0,1983
27-08-13,32,"Wang, Yue",g,CHN,2713,14,1987
27-08-13,33,"Alekseev, Evgeny",g,RUS,2710,18,1985
27-08-13,34,"So, Wesley",g,PHI,2710,9,1993
27-08-13,35,"Naiditsch, Arkadij",g,GER,2710,0,1985
27-08-13,36,"Areshchenko, Alexander",g,UKR,2709,0,1986
27-08-13,37,"Fressinet, Laurent",g,FRA,2708,0,1981
27-08-13,38,"Malakhov, Vladimir",g,RUS,2707,3,1980
27-08-13,39,"Almasi, Zoltan",g,HUN,2707,0,1976
27-08-13,40,"Tomashevsky, Evgeny",g,RUS,2706,9,1987
27-08-13,41,"Vallejo Pons, Francisco",g,ESP,2706,0,1982
27-08-13,42,"Le, Quang Liem",g,VIE,2702,7,1991
27-08-13,43,"Eljanov, Pavel",g,UKR,2702,0,1983
27-08-13,44,"Van Wely, Loek",g,NED,2701,0,1972
27-08-13,45,"Wojtaszek, Radoslaw",g,POL,2701,0,1987
27-08-13,46,"Riazantsev, Alexander",g,RUS,2700,9,1985
27-08-13,47,"Kasimdzhanov, Rustam",g,UZB,2699,0,1979
27-08-13,48,"Moiseenko, Alexander",g,UKR,2699,0,1980
27-08-13,49,"Movsesian, Sergei",g,ARM,2699,0,1978
27-08-13,50,"Bruzon Batista, Lazaro",g,CUB,2698,25,1982
27-08-13,51,"McShane, Luke J",g,ENG,2697,0,1984
27-08-13,52,"Harikrishna, P.",g,IND,2696,9,1986
27-08-13,53,"Jobava, Baadur",g,GEO,2696,3,1983
27-08-13,54,"Polgar, Judit",g,HUN,2696,0,1976
27-08-13,55,"Shirov, Alexei",g,LAT,2696,0,1972
27-08-13,56,"Rublevsky, Sergei",g,RUS,2695,0,1974
27-08-13,57,"Inarkiev, Ernesto",g,RUS,2693,9,1985
27-08-13,58,"Li, Chao b",g,CHN,2693,9,1989
27-08-13,59,"Rapport, Richard",g,HUN,2693,8,1996
27-08-13,60,"Akopian, Vladimir",g,ARM,2691,0,1971
27-08-13,61,"Volokitin, Andrei",g,UKR,2688,0,1986
27-08-13,62,"Short, Nigel D",g,ENG,2684,17,1965
27-08-13,63,"Ragger, Markus",g,AUT,2680,0,1988
27-08-13,64,"Berkes, Ferenc",g,HUN,2678,10,1985
27-08-13,65,"Cheparinov, Ivan",g,BUL,2678,0,1986
27-08-13,66,"Kryvoruchko, Yuriy",g,UKR,2678,0,1986
27-08-13,67,"Laznicka, Viktor",g,CZE,2677,18,1988
27-08-13,68,"Grachev, Boris",g,RUS,2676,19,1986
27-08-13,69,"Matlakov, Maxim",g,RUS,2676,18,1991
27-08-13,70,"Gareev, Timur",g,USA,2676,2,1988
27-08-13,71,"Bologan, Viktor",g,MDA,2672,0,1971
27-08-13,72,"Ni, Hua",g,CHN,2671,13,1983
27-08-13,73,"Sargissian, Gabriel",g,ARM,2671,0,1983
27-08-13,74,"Fedorchuk, Sergey A.",g,UKR,2669,11,1981
27-08-13,75,"Dreev, Aleksey",g,RUS,2668,0,1969
27-08-13,76,"Bu, Xiangzhi",g,CHN,2667,3,1985
27-08-13,77,"Onischuk, Alexander",g,USA,2667,0,1975
27-08-13,78,"Nisipeanu, Liviu-Dieter",g,ROU,2665,28,1976
27-08-13,79,"Granda Zuniga, Julio E",g,PER,2664,16,1967
27-08-13,80,"Zhigalko, Sergei",g,BLR,2664,12,1989
27-08-13,81,"Motylev, Alexander",g,RUS,2663,12,1979
27-08-13,82,"Smirin, Ilia",g,ISR,2663,0,1968
27-08-13,83,"Yu, Yangyi",g,CHN,2662,19,1994
27-08-13,84,"Kurnosov, Igor",g,RUS,2662,9,1985
27-08-13,85,"Edouard, Romain",g,FRA,2662,0,1990
27-08-13,86,"Efimenko, Zahar",g,UKR,2661,9,1985
27-08-13,87,"Safarli, Eltaj",g,AZE,2660,11,1992
27-08-13,88,"Iturrizaga, Eduardo",g,VEN,2660,10,1989
27-08-13,89,"Petrosian, Tigran L.",g,ARM,2660,0,1984
27-08-13,90,"Sasikiran, Krishnan",g,IND,2660,0,1981
27-08-13,91,"Sutovsky, Emil",g,ISR,2660,0,1977
27-08-13,92,"Zvjaginsev, Vadim",g,RUS,2659,0,1976
27-08-13,93,"Nielsen, Peter Heine",g,DEN,2658,0,1973
27-08-13,94,"Sokolov, Ivan",g,NED,2656,16,1968
27-08-13,95,"Rodshtein, Maxim",g,ISR,2656,10,1989
27-08-13,96,"Tiviakov, Sergei",g,NED,2656,10,1973
27-08-13,97,"Shimanov, Aleksandr",g,RUS,2655,9,1992
27-08-13,98,"Gharamian, Tigran",g,FRA,2655,0,1984
27-08-13,99,"Swiercz, Dariusz",g,POL,2654,12,1994
27-08-13,100,"Khismatullin, Denis",g,RUS,2653,9,1984
27-09-13,1,"Carlsen, Magnus",g,NOR,2862,0,1990
27-09-13,2,"Aronian, Levon",g,ARM,2813,0,1982
27-09-13,3,"Kramnik, Vladimir",g,RUS,2794,9,1975
27-09-13,4,"Grischuk, Alexander",g,RUS,2785,0,1983
27-09-13,5,"Caruana, Fabiano",g,ITA,2779,9,1992
27-09-13,6,"Anand, Viswanathan",g,IND,2775,0,1969
27-09-13,7,"Mamedyarov, Shakhriyar",g,AZE,2775,0,1985
27-09-13,8,"Karjakin, Sergey",g,RUS,2772,0,1990
27-09-13,9,"Nakamura, Hikaru",g,USA,2772,0,1987
27-09-13,10,"Topalov, Veselin",g,BUL,2769,0,1975
27-09-13,11,"Gelfand, Boris",g,ISR,2764,0,1968
27-09-13,12,"Adams, Michael",g,ENG,2761,9,1971
27-09-13,13,"Dominguez Perez, Leinier",g,CUB,2757,0,1983
27-09-13,14,"Ponomariov, Ruslan",g,UKR,2756,0,1983
27-09-13,15,"Svidler, Peter",g,RUS,2746,0,1976
27-09-13,16,"Kamsky, Gata",g,USA,2741,0,1974
27-09-13,17,"Leko, Peter",g,HUN,2740,9,1979
27-09-13,18,"Morozevich, Alexander",g,RUS,2739,0,1977
27-09-13,19,"Giri, Anish",g,NED,2737,0,1994
27-09-13,20,"Wang, Hao",g,CHN,2736,9,1989
27-09-13,21,"Radjabov, Teimour",g,AZE,2733,0,1987
27-09-13,22,"Ivanchuk, Vassily",g,UKR,2731,0,1969
27-09-13,23,"Jakovenko, Dmitry",g,RUS,2724,0,1983
27-09-13,24,"Bacrot, Etienne",g,FRA,2723,10,1983
27-09-13,25,"Ding, Liren",g,CHN,2722,10,1992
27-09-13,26,"Vachier-Lagrave, Maxime",g,FRA,2722,10,1990
27-09-13,27,"Korobov, Anton",g,UKR,2720,0,1985
27-09-13,28,"Vitiugov, Nikita",g,RUS,2719,0,1987
27-09-13,29,"Nepomniachtchi, Ian",g,RUS,2717,10,1990
27-09-13,30,"Navara, David",g,CZE,2715,0,1985
27-09-13,31,"Wang, Yue",g,CHN,2713,0,1987
27-09-13,32,"Naiditsch, Arkadij",g,GER,2710,9,1985
27-09-13,33,"Alekseev, Evgeny",g,RUS,2710,0,1985
27-09-13,34,"So, Wesley",g,PHI,2710,0,1993
27-09-13,35,"Harikrishna, P.",g,IND,2709,20,1986
27-09-13,36,"Andreikin, Dmitry",g,RUS,2709,9,1990
27-09-13,37,"Areshchenko, Alexander",g,UKR,2709,0,1986
27-09-13,38,"Fressinet, Laurent",g,FRA,2708,0,1981
27-09-13,39,"Almasi, Zoltan",g,HUN,2707,0,1976
27-09-13,40,"Malakhov, Vladimir",g,RUS,2707,0,1980
27-09-13,41,"Moiseenko, Alexander",g,UKR,2706,10,1980
27-09-13,42,"Eljanov, Pavel",g,UKR,2706,3,1983
27-09-13,43,"Vallejo Pons, Francisco",g,ESP,2706,0,1982
27-09-13,44,"Tomashevsky, Evgeny",g,RUS,2703,2,1987
27-09-13,45,"Le, Quang Liem",g,VIE,2702,0,1991
27-09-13,46,"Van Wely, Loek",g,NED,2701,0,1972
27-09-13,47,"Wojtaszek, Radoslaw",g,POL,2701,0,1987
27-09-13,48,"Riazantsev, Alexander",g,RUS,2700,0,1985
27-09-13,49,"Bruzon Batista, Lazaro",g,CUB,2699,9,1982
27-09-13,50,"Kasimdzhanov, Rustam",g,UZB,2699,0,1979
27-09-13,51,"Movsesian, Sergei",g,ARM,2699,0,1978
27-09-13,52,"McShane, Luke J",g,ENG,2697,0,1984
27-09-13,53,"Jobava, Baadur",g,GEO,2696,0,1983
27-09-13,54,"Polgar, Judit",g,HUN,2696,0,1976
27-09-13,55,"Shirov, Alexei",g,LAT,2696,0,1972
27-09-13,56,"Rublevsky, Sergei",g,RUS,2695,0,1974
27-09-13,57,"Inarkiev, Ernesto",g,RUS,2693,0,1985
27-09-13,58,"Li, Chao b",g,CHN,2693,0,1989
27-09-13,59,"Akopian, Vladimir",g,ARM,2691,0,1971
27-09-13,60,"Volokitin, Andrei",g,UKR,2688,0,1986
27-09-13,61,"Cheparinov, Ivan",g,BUL,2687,10,1986
27-09-13,62,"Short, Nigel D",g,ENG,2684,0,1965
27-09-13,63,"Kryvoruchko, Yuriy",g,UKR,2681,3,1986
27-09-13,64,"Ragger, Markus",g,AUT,2680,0,1988
27-09-13,65,"Berkes, Ferenc",g,HUN,2678,0,1985
27-09-13,66,"Laznicka, Viktor",g,CZE,2677,0,1988
27-09-13,67,"Rapport, Richard",g,HUN,2676,10,1996
27-09-13,68,"Gareev, Timur",g,USA,2676,0,1988
27-09-13,69,"Matlakov, Maxim",g,RUS,2676,0,1991
27-09-13,70,"Bu, Xiangzhi",g,CHN,2675,11,1985
27-09-13,71,"Bologan, Viktor",g,MDA,2672,0,1971
27-09-13,72,"Sargissian, Gabriel",g,ARM,2671,0,1983
27-09-13,73,"Grachev, Boris",g,RUS,2670,11,1986
27-09-13,74,"Ni, Hua",g,CHN,2668,9,1983
27-09-13,75,"Dreev, Aleksey",g,RUS,2668,0,1969
27-09-13,76,"Fedorchuk, Sergey A.",g,UKR,2667,9,1981
27-09-13,77,"Onischuk, Alexander",g,USA,2667,0,1975
27-09-13,78,"Edouard, Romain",g,FRA,2665,21,1990
27-09-13,79,"Tiviakov, Sergei",g,NED,2665,18,1973
27-09-13,80,"Nisipeanu, Liviu-Dieter",g,ROU,2665,0,1976
27-09-13,81,"Rodshtein, Maxim",g,ISR,2664,9,1989
27-09-13,82,"Zhigalko, Sergei",g,BLR,2664,0,1989
27-09-13,83,"Smirin, Ilia",g,ISR,2663,8,1968
27-09-13,84,"Granda Zuniga, Julio E",g,PER,2663,3,1967
27-09-13,85,"Motylev, Alexander",g,RUS,2663,0,1979
27-09-13,86,"Negi, Parimarjan",g,IND,2662,10,1993
27-09-13,87,"Yu, Yangyi",g,CHN,2662,0,1994
27-09-13,88,"Iturrizaga, Eduardo",g,VEN,2661,9,1989
27-09-13,89,"Khismatullin, Denis",g,RUS,2661,9,1984
27-09-13,90,"Efimenko, Zahar",g,UKR,2661,0,1985
27-09-13,91,"Petrosian, Tigran L.",g,ARM,2660,0,1984
27-09-13,92,"Safarli, Eltaj",g,AZE,2660,0,1992
27-09-13,93,"Sasikiran, Krishnan",g,IND,2660,0,1981
27-09-13,94,"Sutovsky, Emil",g,ISR,2660,0,1977
27-09-13,95,"Zvjaginsev, Vadim",g,RUS,2659,0,1976
27-09-13,96,"Popov, Ivan",g,RUS,2656,9,1990
27-09-13,97,"Romanov, Evgeny",g,RUS,2655,9,1988
27-09-13,98,"Shimanov, Aleksandr",g,RUS,2655,0,1992
27-09-13,99,"Swiercz, Dariusz",g,POL,2654,0,1994
27-09-13,100,"Gharamian, Tigran",g,FRA,2653,11,1984
27-10-13,1,"Carlsen, Magnus",g,NOR,2870,6,1990
27-10-13,2,"Kramnik, Vladimir",g,RUS,2796,16,1975
27-10-13,3,"Aronian, Levon",g,ARM,2795,12,1982
27-10-13,4,"Grischuk, Alexander",g,RUS,2786,6,1983
27-10-13,5,"Nakamura, Hikaru",g,USA,2783,14,1987
27-10-13,6,"Caruana, Fabiano",g,ITA,2779,10,1992
27-10-13,7,"Anand, Viswanathan",g,IND,2775,0,1969
27-10-13,8,"Topalov, Veselin",g,BUL,2771,6,1975
27-10-13,9,"Gelfand, Boris",g,ISR,2765,8,1968
27-10-13,10,"Karjakin, Sergey",g,RUS,2762,8,1990
27-10-13,11,"Mamedyarov, Shakhriyar",g,AZE,2759,8,1985
27-10-13,12,"Dominguez Perez, Leinier",g,CUB,2753,13,1983
27-10-13,13,"Adams, Michael",g,ENG,2753,4,1971
27-10-13,14,"Ponomariov, Ruslan",g,UKR,2751,4,1983
27-10-13,15,"Giri, Anish",g,NED,2749,13,1994
27-10-13,16,"Vachier-Lagrave, Maxime",g,FRA,2742,19,1990
27-10-13,17,"Svidler, Peter",g,RUS,2740,10,1976
27-10-13,18,"Morozevich, Alexander",g,RUS,2734,8,1977
27-10-13,19,"Ivanchuk, Vassily",g,UKR,2733,8,1969
27-10-13,20,"Wang, Hao",g,CHN,2733,4,1989
27-10-13,21,"Leko, Peter",g,HUN,2732,4,1979
27-10-13,22,"Bacrot, Etienne",g,FRA,2730,10,1983
27-10-13,23,"Eljanov, Pavel",g,UKR,2729,15,1983
27-10-13,24,"Vitiugov, Nikita",g,RUS,2729,6,1987
27-10-13,25,"Kamsky, Gata",g,USA,2725,16,1974
27-10-13,26,"Naiditsch, Arkadij",g,GER,2724,13,1985
27-10-13,27,"Radjabov, Teimour",g,AZE,2723,6,1987
27-10-13,28,"Ding, Liren",g,CHN,2722,0,1992
27-10-13,29,"Tomashevsky, Evgeny",g,RUS,2720,12,1987
27-10-13,30,"Jakovenko, Dmitry",g,RUS,2719,13,1983
27-10-13,31,"Korobov, Anton",g,UKR,2716,10,1985
27-10-13,32,"Areshchenko, Alexander",g,UKR,2714,6,1986
27-10-13,33,"Wang, Yue",g,CHN,2713,0,1987
27-10-13,34,"Le, Quang Liem",g,VIE,2712,8,1991
27-10-13,35,"Malakhov, Vladimir",g,RUS,2711,6,1980
27-10-13,36,"Fressinet, Laurent",g,FRA,2710,4,1981
27-10-13,37,"Harikrishna, P.",g,IND,2709,0,1986
27-10-13,38,"Alekseev, Evgeny",g,RUS,2707,11,1985
27-10-13,39,"Almasi, Zoltan",g,HUN,2707,0,1976
27-10-13,40,"Andreikin, Dmitry",g,RUS,2706,16,1990
27-10-13,41,"So, Wesley",g,PHI,2706,4,1993
27-10-13,42,"Vallejo Pons, Francisco",g,ESP,2705,11,1982
27-10-13,43,"Navara, David",g,CZE,2703,14,1985
27-10-13,44,"Moiseenko, Alexander",g,UKR,2703,4,1980
27-10-13,45,"Nepomniachtchi, Ian",g,RUS,2702,11,1990
27-10-13,46,"Kasimdzhanov, Rustam",g,UZB,2699,0,1979
27-10-13,47,"Wojtaszek, Radoslaw",g,POL,2698,2,1987
27-10-13,48,"Riazantsev, Alexander",g,RUS,2697,2,1985
27-10-13,49,"McShane, Luke J",g,ENG,2697,0,1984
27-10-13,50,"Kryvoruchko, Yuriy",g,UKR,2696,12,1986
27-10-13,51,"Movsesian, Sergei",g,ARM,2696,2,1978
27-10-13,52,"Inarkiev, Ernesto",g,RUS,2695,11,1985
27-10-13,53,"Rublevsky, Sergei",g,RUS,2695,0,1974
27-10-13,54,"Jobava, Baadur",g,GEO,2694,4,1983
27-10-13,55,"Van Wely, Loek",g,NED,2693,7,1972
27-10-13,56,"Polgar, Judit",g,HUN,2689,2,1976
27-10-13,57,"Bruzon Batista, Lazaro",g,CUB,2685,30,1982
27-10-13,58,"Shirov, Alexei",g,LAT,2685,4,1972
27-10-13,59,"Akopian, Vladimir",g,ARM,2684,2,1971
27-10-13,60,"Short, Nigel D",g,ENG,2684,0,1965
27-10-13,61,"Zhigalko, Sergei",g,BLR,2683,18,1989
27-10-13,62,"Volokitin, Andrei",g,UKR,2683,10,1986
27-10-13,63,"Li, Chao b",g,CHN,2682,4,1989
27-10-13,64,"Matlakov, Maxim",g,RUS,2682,4,1991
27-10-13,65,"Yu, Yangyi",g,CHN,2681,17,1994
27-10-13,66,"Dreev, Aleksey",g,RUS,2679,15,1969
27-10-13,67,"Motylev, Alexander",g,RUS,2676,9,1979
27-10-13,68,"Sargissian, Gabriel",g,ARM,2676,7,1983
27-10-13,69,"Gareev, Timur",g,USA,2676,0,1988
27-10-13,70,"Rapport, Richard",g,HUN,2676,0,1996
27-10-13,71,"Bu, Xiangzhi",g,CHN,2675,0,1985
27-10-13,72,"Nisipeanu, Liviu-Dieter",g,ROU,2674,15,1976
27-10-13,73,"Berkes, Ferenc",g,HUN,2673,9,1985
27-10-13,74,"Cheparinov, Ivan",g,BUL,2672,18,1986
27-10-13,75,"Onischuk, Alexander",g,USA,2672,13,1975
27-10-13,76,"Negi, Parimarjan",g,IND,2671,9,1993
27-10-13,77,"Bologan, Viktor",g,MDA,2670,13,1971
27-10-13,78,"Grachev, Boris",g,RUS,2669,10,1986
27-10-13,79,"Ragger, Markus",g,AUT,2668,13,1988
27-10-13,80,"Ni, Hua",g,CHN,2668,0,1983
27-10-13,81,"Laznicka, Viktor",g,CZE,2666,15,1988
27-10-13,82,"Granda Zuniga, Julio E",g,PER,2665,8,1967
27-10-13,83,"Georgiev, Kiril",g,BUL,2664,18,1965
27-10-13,84,"Istratescu, Andrei",g,FRA,2664,18,1975
27-10-13,85,"Rodshtein, Maxim",g,ISR,2664,0,1989
27-10-13,86,"Smirin, Ilia",g,ISR,2663,8,1968
27-10-13,87,"Sasikiran, Krishnan",g,IND,2662,4,1981
27-10-13,88,"Erdos, Viktor",g,HUN,2661,18,1987
27-10-13,89,"Efimenko, Zahar",g,UKR,2661,10,1985
27-10-13,90,"Petrosian, Tigran L.",g,ARM,2660,0,1984
27-10-13,91,"Zvjaginsev, Vadim",g,RUS,2659,2,1976
27-10-13,92,"Iturrizaga, Eduardo",g,VEN,2658,19,1989
27-10-13,93,"Socko, Bartosz",g,POL,2658,6,1978
27-10-13,94,"Sutovsky, Emil",g,ISR,2657,18,1977
27-10-13,95,"Edouard, Romain",g,FRA,2657,7,1990
27-10-13,96,"Lysyj, Igor",g,RUS,2657,4,1987
27-10-13,97,"Fedorchuk, Sergey A.",g,UKR,2656,20,1981
27-10-13,98,"Khismatullin, Denis",g,RUS,2656,11,1984
27-10-13,99,"Kobalia, Mikhail",g,RUS,2655,4,1978
27-10-13,100,"Romanov, Evgeny",g,RUS,2654,9,1988
27-11-13,1,"Carlsen, Magnus",g,NOR,2870,0,1990
27-11-13,2,"Aronian, Levon",g,ARM,2801,6,1982
27-11-13,3,"Kramnik, Vladimir",g,RUS,2793,9,1975
27-11-13,4,"Nakamura, Hikaru",g,USA,2786,17,1987
27-11-13,5,"Grischuk, Alexander",g,RUS,2785,17,1983
27-11-13,6,"Caruana, Fabiano",g,ITA,2782,25,1992
27-11-13,7,"Gelfand, Boris",g,ISR,2777,11,1968
27-11-13,8,"Anand, Viswanathan",g,IND,2775,0,1969
27-11-13,9,"Topalov, Veselin",g,BUL,2774,6,1975
27-11-13,10,"Mamedyarov, Shakhriyar",g,AZE,2757,11,1985
27-11-13,11,"Karjakin, Sergey",g,RUS,2756,14,1990
27-11-13,12,"Dominguez Perez, Leinier",g,CUB,2754,18,1983
27-11-13,13,"Svidler, Peter",g,RUS,2752,14,1976
27-11-13,14,"Adams, Michael",g,ENG,2752,12,1971
27-11-13,15,"Bacrot, Etienne",g,FRA,2749,13,1983
27-11-13,16,"Vachier-Lagrave, Maxime",g,FRA,2742,12,1990
27-11-13,17,"Vitiugov, Nikita",g,RUS,2741,15,1987
27-11-13,18,"Wang, Hao",g,CHN,2737,25,1989
27-11-13,19,"Eljanov, Pavel",g,UKR,2733,9,1983
27-11-13,20,"Giri, Anish",g,NED,2732,19,1994
27-11-13,21,"Ponomariov, Ruslan",g,UKR,2731,19,1983
27-11-13,22,"Ivanchuk, Vassily",g,UKR,2731,11,1969
27-11-13,23,"Leko, Peter",g,HUN,2730,7,1979
27-11-13,24,"Morozevich, Alexander",g,RUS,2727,5,1977
27-11-13,25,"Naiditsch, Arkadij",g,GER,2727,2,1985
27-11-13,26,"Wang, Yue",g,CHN,2725,7,1987
27-11-13,27,"Tomashevsky, Evgeny",g,RUS,2722,11,1987
27-11-13,28,"Nepomniachtchi, Ian",g,RUS,2721,9,1990
27-11-13,29,"Jakovenko, Dmitry",g,RUS,2721,7,1983
27-11-13,30,"Kamsky, Gata",g,USA,2721,7,1974
27-11-13,31,"Areshchenko, Alexander",g,UKR,2720,9,1986
27-11-13,32,"So, Wesley",g,PHI,2719,6,1993
27-11-13,33,"Radjabov, Teimour",g,AZE,2715,12,1987
27-11-13,34,"Korobov, Anton",g,UKR,2713,7,1985
27-11-13,35,"Ding, Liren",g,CHN,2711,6,1992
27-11-13,36,"Wojtaszek, Radoslaw",g,POL,2711,6,1987
27-11-13,37,"Andreikin, Dmitry",g,RUS,2710,9,1990
27-11-13,38,"Almasi, Zoltan",g,HUN,2710,1,1976
27-11-13,39,"Moiseenko, Alexander",g,UKR,2709,10,1980
27-11-13,40,"Malakhov, Vladimir",g,RUS,2708,13,1980
27-11-13,41,"Fressinet, Laurent",g,FRA,2707,15,1981
27-11-13,42,"Rublevsky, Sergei",g,RUS,2706,6,1974
27-11-13,43,"Navara, David",g,CZE,2705,9,1985
27-11-13,44,"Vallejo Pons, Francisco",g,ESP,2705,0,1982
27-11-13,45,"Harikrishna, P.",g,IND,2704,7,1986
27-11-13,46,"Le, Quang Liem",g,VIE,2703,9,1991
27-11-13,47,"Kryvoruchko, Yuriy",g,UKR,2701,2,1986
27-11-13,48,"Matlakov, Maxim",g,RUS,2700,15,1991
27-11-13,49,"Movsesian, Sergei",g,ARM,2700,7,1978
27-11-13,50,"Alekseev, Evgeny",g,RUS,2698,9,1985
27-11-13,51,"Kasimdzhanov, Rustam",g,UZB,2698,2,1979
27-11-13,52,"McShane, Luke J",g,ENG,2696,2,1984
27-11-13,53,"Inarkiev, Ernesto",g,RUS,2695,9,1985
27-11-13,54,"Shirov, Alexei",g,LAT,2695,7,1972
27-11-13,55,"Jobava, Baadur",g,GEO,2695,5,1983
27-11-13,56,"Zhigalko, Sergei",g,BLR,2694,15,1989
27-11-13,57,"Riazantsev, Alexander",g,RUS,2689,5,1985
27-11-13,58,"Polgar, Judit",g,HUN,2689,0,1976
27-11-13,59,"Bu, Xiangzhi",g,CHN,2683,5,1985
27-11-13,60,"Nisipeanu, Liviu-Dieter",g,ROU,2682,8,1976
27-11-13,61,"Volokitin, Andrei",g,UKR,2682,2,1986
27-11-13,62,"Rodshtein, Maxim",g,ISR,2681,11,1989
27-11-13,63,"Akopian, Vladimir",g,ARM,2681,9,1971
27-11-13,64,"Rapport, Richard",g,HUN,2680,15,1996
27-11-13,65,"Short, Nigel D",g,ENG,2680,11,1965
27-11-13,66,"Granda Zuniga, Julio E",g,PER,2680,8,1967
27-11-13,67,"Li, Chao b",g,CHN,2679,7,1989
27-11-13,68,"Van Wely, Loek",g,NED,2678,6,1972
27-11-13,69,"Bruzon Batista, Lazaro",g,CUB,2677,8,1982
27-11-13,70,"Laznicka, Viktor",g,CZE,2677,7,1988
27-11-13,71,"Sargissian, Gabriel",g,ARM,2676,0,1983
27-11-13,72,"Khismatullin, Denis",g,RUS,2674,16,1984
27-11-13,73,"Berkes, Ferenc",g,HUN,2674,3,1985
27-11-13,74,"Dreev, Aleksey",g,RUS,2673,16,1969
27-11-13,75,"Cheparinov, Ivan",g,BUL,2672,14,1986
27-11-13,76,"Ragger, Markus",g,AUT,2672,9,1988
27-11-13,77,"Onischuk, Alexander",g,USA,2672,0,1975
27-11-13,78,"Negi, Parimarjan",g,IND,2671,2,1993
27-11-13,79,"Grachev, Boris",g,RUS,2669,0,1986
27-11-13,80,"Istratescu, Andrei",g,FRA,2668,16,1975
27-11-13,81,"Ni, Hua",g,CHN,2668,7,1983
27-11-13,82,"Yu, Yangyi",g,CHN,2668,7,1994
27-11-13,83,"Fedorchuk, Sergey A.",g,UKR,2666,10,1981
27-11-13,84,"Lysyj, Igor",g,RUS,2666,9,1987
27-11-13,85,"Sasikiran, Krishnan",g,IND,2666,7,1981
27-11-13,86,"Tiviakov, Sergei",g,NED,2663,7,1973
27-11-13,87,"Bologan, Viktor",g,MDA,2662,4,1971
27-11-13,88,"Socko, Bartosz",g,POL,2661,1,1978
27-11-13,89,"Petrosian, Tigran L.",g,ARM,2660,0,1984
27-11-13,90,"Erdos, Viktor",g,HUN,2658,3,1987
27-11-13,91,"Gharamian, Tigran",g,FRA,2658,2,1984
27-11-13,92,"Efimenko, Zahar",g,UKR,2657,7,1985
27-11-13,93,"Sutovsky, Emil",g,ISR,2657,6,1977
27-11-13,94,"Khairullin, Ildar",g,RUS,2653,13,1990
27-11-13,95,"Zvjaginsev, Vadim",g,RUS,2653,13,1976
27-11-13,96,"Gareev, Timur",g,USA,2653,9,1988
27-11-13,97,"Romanov, Evgeny",g,RUS,2653,9,1988
27-11-13,98,"Edouard, Romain",g,FRA,2653,5,1990
27-11-13,99,"Safarli, Eltaj",g,AZE,2653,2,1992
27-11-13,100,"Popov, Ivan",g,RUS,2652,5,1990
27-11-13,101,"Amin, Bassem",g,EGY,2652,0,1988
27-12-13,1,"Carlsen, Magnus",g,NOR,2872,10,1990
27-12-13,2,"Aronian, Levon",g,ARM,2803,9,1982
27-12-13,3,"Kramnik, Vladimir",g,RUS,2793,0,1975
27-12-13,4,"Nakamura, Hikaru",g,USA,2786,0,1987
27-12-13,5,"Topalov, Veselin",g,BUL,2785,7,1975
27-12-13,6,"Grischuk, Alexander",g,RUS,2783,8,1983
27-12-13,7,"Caruana, Fabiano",g,ITA,2782,9,1992
27-12-13,8,"Gelfand, Boris",g,ISR,2777,0,1968
27-12-13,9,"Anand, Viswanathan",g,IND,2773,10,1969
27-12-13,10,"Svidler, Peter",g,RUS,2758,11,1976
27-12-13,11,"Mamedyarov, Shakhriyar",g,AZE,2757,8,1985
27-12-13,12,"Karjakin, Sergey",g,RUS,2756,0,1990
27-12-13,13,"Adams, Michael",g,ENG,2754,8,1971
27-12-13,14,"Dominguez Perez, Leinier",g,CUB,2754,0,1983
27-12-13,15,"Vachier-Lagrave, Maxime",g,FRA,2745,11,1990
27-12-13,16,"Vitiugov, Nikita",g,RUS,2741,0,1987
27-12-13,17,"Bacrot, Etienne",g,FRA,2740,10,1983
27-12-13,18,"Naiditsch, Arkadij",g,GER,2737,9,1985
27-12-13,19,"Wang, Hao",g,CHN,2735,3,1989
27-12-13,20,"Giri, Anish",g,NED,2734,10,1994
27-12-13,21,"Eljanov, Pavel",g,UKR,2733,0,1983
27-12-13,22,"Ivanchuk, Vassily",g,UKR,2731,0,1969
27-12-13,23,"Ponomariov, Ruslan",g,UKR,2731,0,1983
27-12-13,24,"Leko, Peter",g,HUN,2730,0,1979
27-12-13,25,"Wang, Yue",g,CHN,2723,3,1987
27-12-13,26,"Morozevich, Alexander",g,RUS,2722,6,1977
27-12-13,27,"Jakovenko, Dmitry",g,RUS,2721,0,1983
27-12-13,28,"Kamsky, Gata",g,USA,2721,0,1974
27-12-13,29,"Nepomniachtchi, Ian",g,RUS,2721,0,1990
27-12-13,30,"So, Wesley",g,PHI,2719,0,1993
27-12-13,31,"Malakhov, Vladimir",g,RUS,2716,3,1980
27-12-13,32,"Tomashevsky, Evgeny",g,RUS,2715,6,1987
27-12-13,33,"Moiseenko, Alexander",g,UKR,2713,8,1980
27-12-13,34,"Radjabov, Teimour",g,AZE,2713,8,1987
27-12-13,35,"Korobov, Anton",g,UKR,2713,0,1985
27-12-13,36,"Areshchenko, Alexander",g,UKR,2712,10,1986
27-12-13,37,"Wojtaszek, Radoslaw",g,POL,2711,0,1987
27-12-13,38,"Ding, Liren",g,CHN,2710,3,1992
